id,accumulate_type,petbase_field,field_match_type,petbase_field_param,petbase_need_persent,pool_id,bonus_type,bonus_param,weight,weight_season_badge,is_rare,enabletime,disabletime
109150,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109151,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109152,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109153,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109154,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109155,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109156,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109157,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109158,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109159,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109160,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109161,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109162,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109163,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109164,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109165,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109166,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109167,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109168,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109169,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109170,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109171,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109172,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109177,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109178,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109179,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109180,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109181,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109182,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109183,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109184,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109185,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109186,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109187,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109188,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109189,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109190,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109191,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109192,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109193,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109194,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109195,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109196,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109197,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109198,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109199,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109200,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109201,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109202,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109203,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109204,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109205,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109206,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109207,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109208,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109209,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109210,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109211,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109212,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109213,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109214,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109219,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109220,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109221,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109222,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109223,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109224,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109225,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109226,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109227,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109228,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109229,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109230,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109231,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109232,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109233,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109234,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109235,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109236,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109237,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109238,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109239,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109240,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109241,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109242,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109243,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109244,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109245,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109246,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109247,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109248,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109249,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109250,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109251,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109252,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109253,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109254,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109255,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109256,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109261,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109262,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109263,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109264,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109265,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109266,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109267,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109268,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109269,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109270,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109271,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109272,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109273,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109274,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109275,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109276,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109277,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109278,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109279,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109280,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109281,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109282,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109283,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109284,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109285,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109286,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109287,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109288,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109289,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109290,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109291,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109292,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109293,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109294,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109295,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109296,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109297,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109298,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109303,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109304,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109305,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109306,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109307,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109308,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109309,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109310,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109311,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109312,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109313,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109314,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109315,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109316,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109317,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109318,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109319,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109320,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109321,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109322,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109323,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109324,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109325,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109326,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109327,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109328,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109329,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109330,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109331,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109332,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109333,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109334,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109335,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109336,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109337,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109338,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109339,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109340,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109345,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109346,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109347,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109348,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109349,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109350,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109351,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109352,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109353,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109354,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109355,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109356,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109357,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109358,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109359,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109360,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109361,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109362,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109363,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109364,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109365,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109366,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109367,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109368,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109369,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109370,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109371,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109372,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109373,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109374,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109375,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109376,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109377,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109378,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109379,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109380,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109381,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109382,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109387,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109388,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109389,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109390,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109391,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109392,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109393,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109394,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109395,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109396,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109397,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109398,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109399,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109400,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109401,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109402,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109403,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109404,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109405,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109406,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109407,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109408,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109409,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109410,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109411,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109412,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109413,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109414,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109415,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109416,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109417,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109418,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109419,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109420,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109421,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109422,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109423,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109424,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109429,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109430,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109431,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109432,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109433,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109434,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109435,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109436,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109437,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109438,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
109439,,unit_type,3,3,8000,115001,1,115428,,,,2025-09-01 04:00:00,2025-09-02 04:00:00
